Star,Date,Name,Reaction,Review
4,2018-05-16,imtiaz rabbi,5,need more improvement
4,2017-06-21,sadat arman,0,Good
4,2018-01-04,A.H.M. Raihanul Karim,3,"Wonderful and very helpful, but need to some upgradation about searching on map...."
4,2018-05-15,Ilias risat,3,Best riding service.
4,2018-07-04,MD.Anower Hossain,1,maybe good
4,2018-01-07,Mutasim Billah,1,ভালোই। ভ্যাট বাড়ায় উঠা হবে কিনা?
4,2017-11-20,A Google user,0,Vara khubi besi...  Arektu kom hoile better hoy
4,2018-01-04,meer parvez,4,nyc
4,2018-04-16,abdul kaium tito,5,Love their service but I think they gotta improve their map 💦
4,2018-05-16,Mohammad Monowar Hossain,4,Easy to way traveling with Pathao
4,2018-04-29,Mamun Mahmud,3,Good one but need to develop more.
4,2018-02-04,Wahiduzzaman Anin,7,More Update please...This is Not Enough...But Love This App...!!!@
4,2018-03-30,Ariful Islam,29,Riders should carry a helmet for his client also. Thanks
4,2018-05-27,A Google user,0,Its just save our time
4,2018-06-15,Kaosar Ahmed,0,Excellent!!!!
4,2018-05-04,Junayed kabir,2,It is good and less expensive than Uber. But car condition should be checked and reviewed.
4,2018-07-25,Nusrat Jahan Ananna,0,Good
4,2018-01-06,Imran Abir,0,It's really a helpful app's for our busy life
4,2018-10-05,Gulzar Hossain Gulzar,0,Good at Bikes Always But Need To Upgrade In Cars
4,2018-09-25,Nahid,36,সারাদেশে পাঠাও বাইক সার্ভিসটি চালু করা উচিত। এতে করে যাত্রীরা যেমন নতুন নতুন জায়গায় গেলে ঝামেলায় পড়বে না ঠিক তেমনি সারাদেশের বাইকাররা ঢাকার বাইকারদের মত আয় করার একটা সুযোগ ও পেয়ে যাবে। যা সারা দেশেরই বেকারত্ব দূর করতে সাহায্য করবে।
4,2018-09-07,Arup Mazumder,0,Nice app
4,2018-06-04,Preety Tripura,1,"The service is good but,I think it's really really important to provide helmet to the rider as well.It's a matter of safety afterall.It'll take this amazing service to another level.Thanks:)"
4,2018-10-04,nadim mridha,0,Very very good service.but you should improve the map in Dhaka city to get the location easily. And I also recommend spare helmet with driver.Most of the driver don't carry it.
4,2018-07-17,tawhid khan,0,Good
4,2018-07-21,km tanvir,0,Good
4,2018-07-17,shakibul chyy,0,"I didn't find the pathao food pathao percel option when I click on pathao 
rides.."
4,2017-04-22,John Chowdhury,0,Good
4,2018-07-19,i'm Jamil,0,পাঠাও ফুডে খাবারের রিয়েল ছবি থাকলে খুবই ভালো হয়।
4,2018-02-04,Kazi niam,3,Good Service......
4,2018-07-23,A Google user,9,I want to Car live location
4,2018-05-14,Nazmul Hasan Fahim,12,ভাড়াটা আর একটু কমানো দরকার
4,2018-05-14,Imtiaz Rahat,4,The vehicles are not well.. They nees to upgrade it
4,2018-07-21,Rashik Riz,0,Convenient
4,2018-04-20,Rezaur Rahman,6,You geat improve rides and good in slow money
4,2017-03-23,Moheuddin Shohag,0,good
4,2018-07-16,A Google user,0,"System is good, but sometimes riders behaviour is so rude."
4,2018-07-03,Faisal Fsl,14,What is Facebook doing with this app . Facebook spying on every where even with this apps.
4,2018-05-16,Eqbal Bahar,0,"When request send for ride espcially car it takes so long time for finding 
rider."
4,2018-03-27,Muhammad Mohiuddin Azad,12,গাড়ির মডেল দিলে ভালো হয়। ডেস্টিনেশন দেয়ার আগে গাড়া আছে কিনা দেখা যায়না।
4,2018-05-20,Ahmed Shahriar,2,"The service is great, but sometimes I cannot find a ride."
4,2017-10-22,A Google user,1,helpful
4,2018-01-07,A Google user,2,Time saving services are available
4,2018-03-29,Al Amin Mamun,3,Apps does not properly develop like Uber
4,2018-03-28,Mahbub Nahid,9,Discount policy is much helpful. Good service around Dhaka. Good wishes
4,2017-06-10,Tayef Ahmed,0,awesome
4,2018-02-15,Syed Tanim Ahmed,14,"Need to fix all the bugs,make the app more secure,as it is very useful for the citizens, & made their life easier than before.so people behind this should take very good care of this app."
4,2018-05-21,Mahmud Gameplay,5,"Bhai ....kisu vlo behave asa korchilam...and 1st ride ar por kisu Offer😞 
thanks"
4,2017-06-07,Touhidul Islam Chayan,0,Good
4,2018-05-22,Ben Yamin,0,Good service
4,2018-07-27,A Google user,0,Very use full app.
4,2018-05-16,Mohammad Ali Tanvir,4,promo code dewa baran..daily use kori.........
4,2018-05-03,Dr. Md.Mokhleshur Rahman Muhin,0,Ready to go.
4,2018-09-04,Syed Md. As-Sazid,47,I got a pretty good service in my first use of this app. The fare is comparatively cheaper. There is no burgaining like we used to do with CNG drivers. The driver was very well mannered. Felt like a service of western countries. Thanks to Pathao.
4,2018-08-04,Mushfiqur Rahman,60,"The app is good but has some major problems: 1. The location often states wrong address after placing the pin correctly on the map 2. Often the app hangs or is very slow when loading, especially when calling a ride or closing a ride. 3. The estimated fare is often wrong. I have seen the map taking i...Full ReviewThe app is good but has some major problems: 1. The location often states wrong address after placing the pin correctly on the map 2. Often the app hangs or is very slow when loading, especially when calling a ride or closing a ride. 3. The estimated fare is often wrong. I have seen the map taking into account lots of extra unncessary roads which adds to the actual cost, instead of taking the shortest route.  My advice: Please follow the Uber app, it is very well designed. A good service with a bad app won't get you customer satisfaction."
4,2018-05-23,Mehedi Hasan Polin,9,"Need to update this app. Add location sharing option. Driver's need to 
trained first. Apps take too much time to find rider."
4,2018-02-18,Kabir Hossain,71,"Badly needed to upgrade your apps and obviously your rider. Because maximum rider is beginner, who's are very risky for us."
4,2018-01-17,A Google user,0,Beautiful
4,2017-10-07,sukanto biswas,0,Nice
4,2018-04-22,Nafiz Rashid,3,"Its a very good app for our daily communication. But sometime the app stops 
for a while. So you guys should look into it and fix all the problem to 
make the service better. Thank u"
4,2018-02-02,M Sh,0,I think it is very well
4,2018-08-06,A Google user,0,not bad not good
4,2018-05-15,Raihan Sabuj,6,"Good Initiative, Makes life easy."
4,2017-10-21,Kolim Ullah,0,I think this service should spread all over the country..best of luck
4,2018-12-06,Mufrad Anwar,0,👌👌👌
4,2018-02-16,DIPRO HASHMI,15,Their map is not good need improvement like uber and other ride app
4,2018-05-21,Wasim Reza,15,"I am facing some problem. The map showing google play service is updating 
message. Your previous version was working good. But now I can't use this 
app."
4,2018-07-02,Shahiduzzaman Shibly,19,I think your drivers should be able to locate customers according to their gps instead of continuously asking where they are. They should be more gps user friendly.
4,2018-08-07,Mohammad Abu Sarwar,0,"It's good, I often order food from them"
4,2018-05-21,A Google user,39,"Sometimes the drivers are good and drive well But i experienced most of the 
drivers are rough and loose temper in traffic jam and drive roughly. More 
over some locations are not found on the map unlike UBER. PLS Fix this 
issue."
4,2018-05-14,Samin Y. Islam,143,"Using Pathao for my daily transportation for classes due to heavy traffic 
and beating it up. But a few things which might get improved in the app is, 
you can mention the model of the ride which may help us to find the rider 
more accurately and one important update which is needed js the navigatio...Full ReviewUsing Pathao for my daily transportation for classes due to heavy traffic 
and beating it up. But a few things which might get improved in the app is, 
you can mention the model of the ride which may help us to find the rider 
more accurately and one important update which is needed js the navigation 
process, on both cases, navigating the rider/bike and also while heading 
towards the destination. All over pretty satisfied, just a few changes."
4,2018-06-22,Mahfuzul Haque,0,Hung frequently.
4,2018-04-07,anup kumer,0,nice
4,2018-03-22,A Google user,1,I think this app is very useful.. But rent is very expensive..
4,2018-02-13,Fahim Imtiaz,11,The app is great. Drivers could learn to use the gps better. QR scanner should be added as a way to start a ride for riders nearby without having to search for a ride
4,2018-12-05,Ezaz Saklane,2,Good
4,2018-03-24,Nebeer Chowdhury,1,"এই এপ্সটা ব্যবহার ভাল..... কিন্তু এই এপ্সে যারা যুক্ত রয়েছেন তাদের জন্য কিছু কথা...... ভাই যারা পাঠাও নেয়...... ফোনে ফোনে যোগাযোগ হয়...... ভাল..... কিন্তু পাঠাও নেওয়ার কিছু দিন পর সেই পাঠাওয়ের চালক বার বার কল দিয়ে বিরক্ত করা কি এই এপ্সের কোথাও বলা আছে??? আজিব!!! এমন কেন!!! আমার দরকার হলে তো আমি নিজে...Full Reviewএই এপ্সটা ব্যবহার ভাল..... কিন্তু এই এপ্সে যারা যুক্ত রয়েছেন তাদের জন্য কিছু কথা...... ভাই যারা পাঠাও নেয়...... ফোনে ফোনে যোগাযোগ হয়...... ভাল..... কিন্তু পাঠাও নেওয়ার কিছু দিন পর সেই পাঠাওয়ের চালক বার বার কল দিয়ে বিরক্ত করা কি এই এপ্সের কোথাও বলা আছে??? আজিব!!! এমন কেন!!! আমার দরকার হলে তো আমি নিজেই এপ্সে গিয়ে আমার প্রয়োজন মত আমি চেয়ে নিব.... এই ভাবে বার বার ফোন করে বলার দরকারটা কি! যে ভাইয়া/আপু রাইড লাগবে? রাত নাই দিন নাই...... ""মেসেজ/কল"" এর কোন ব্যবস্থা নেয়া যায়!!!! কল গুলো কোন coad এর মাধ্যমে দেওয়া যায়??? প্লিজ জানাবেন......"
4,2018-06-26,আমাদের টিভি,0,its very best apps.. I used if
4,2018-03-20,stalker :D,1,জোশ ব্যবস্তা। কিন্তু কেন জানি মনে হয় ভাড়া টা এক্তু বেশি বটে
4,2018-02-16,A. S. M. Mukit Pulok,6,Fair is a little high....map should be updated.....overall good app....found very useful
4,2018-03-03,Rahmat Ali,4,Ride doesn't show clearly when called
4,2018-03-30,Tanvir rafi,7,Need more promos !!
4,2018-07-06,Kamrul Hassan,5,"App needs improvement like location sharing, display bike model with 
number. That will be helpful."
4,2018-02-07,MD Muslim,0,Plz update the software. Sometime it's so annoying
4,2018-05-16,Mahbub Rahman,0,give some discount
4,2017-07-07,Ashrafhossain Nurani,1,Amazing service by a local entrepreneur. Liked the idea
4,2018-02-23,Tanvir's Fishing,8,"Good,helpful."
4,2018-07-13,tonmoy shaha,0,"service good.I think you should include emergency services or ambulance 
too. This will help people to get all services in one place"
4,2017-03-29,Nayemul Hasan,0,This is super service in Dhaka city
4,2018-07-23,Mr. NAS Trending,0,Good
4,2017-12-14,A Google user,0,It is a good app.but I get this app 5 star if it can be used in offline
4,2018-07-03,nur plabon,0,good
4,2018-05-06,Eismam Rahman,3,"Pathao food option is not here in my app. But it is updated! What's the 
problem???"
4,2018-07-07,Hafez Islam,4,"Bikes should be modern and of good quality. That's it. Also I try applying 
promo code but it doesn't respond!! Why??"
4,2018-12-06,Abdullah Al Noman,17,"Having problem with location. Takes too much time to get location info just 
after starting the app. I've changed to high precision mode & even updated 
the app. Still the problem is not solved."
4,2018-05-14,Shafqat Ahmad,1,Need more GPS location accuracy
4,2018-09-01,Nim's Kitchen,0,I'm Glad
4,2018-11-05,Rahad Rahmatullah,2,Not bad
4,2018-02-07,Sakib Ahammed,1,"Need to be improved your server for searching riders. Sometimes it takes 
too much time"
4,2018-06-03,fouzia mitu,0,how can I get discount
4,2018-02-22,Md Nazrul islam,5,Valo Ami tri koesi
4,2018-03-30,Sanjoy Das,0,NO. 1 Ride sharing App in Bangladesh...
4,2018-02-24,A Google user,0,এক রিকুয়েস্টে আপ ডাউন করার সিস্টেম থাকলে ভালো হতো।  রাইডার/ইউজার দুই পক্ষের জন্যই রেটিং যেহেতু গুরুত্বপূর্ণ বিষয় তাই একে অন্যকে কেন ডিসলাইক দিচ্ছে সেটা লিখে কমেন্ট করার অপশন থাকা দরকার। এক্ষেত্রে রেটিং করার জন্য শুধু লাইক ডিসলাইক বাদ দিয়ে 5 স্টার নিয়ম করলে ভালো হয়। তাহলে আরো সুক্ষ পদ্ধতিতে একজন চালক...Full Reviewএক রিকুয়েস্টে আপ ডাউন করার সিস্টেম থাকলে ভালো হতো।  রাইডার/ইউজার দুই পক্ষের জন্যই রেটিং যেহেতু গুরুত্বপূর্ণ বিষয় তাই একে অন্যকে কেন ডিসলাইক দিচ্ছে সেটা লিখে কমেন্ট করার অপশন থাকা দরকার। এক্ষেত্রে রেটিং করার জন্য শুধু লাইক ডিসলাইক বাদ দিয়ে 5 স্টার নিয়ম করলে ভালো হয়। তাহলে আরো সুক্ষ পদ্ধতিতে একজন চালক বা যাত্রীর মান বিচার করা যাবে। সব জায়গার লোকেশন আসে না। এতে করে যাত্রীর সাথে রাইডারদের ভুল বুঝাবুঝি হয়। এমনিতে এটি অত্যন্ত হেল্পফুল সার্ভিস। বিপদের বন্ধু। তবে এপসটি আরো উন্নত করার জায়গা আছে। ধন্যবাদ
4,2018-05-19,HUSAINUL ISLAM SOHEL,0,best in bd so far
4,2018-02-14,Tithy Gomes,1,এ্যাপ-টা ভালোই। বাইকের দিক থেকে কোন সমস্যা নেই। কিন্তু গাড়ির বেলায় প্রতিবারই নির্ধারিত ভাড়ার থেকেও অনেক বেশি ভাড়া গুনতে হয়। যার কারণে অনেক অস্বস্তিকর অবস্থায় পড়তে হয়।  এটার কি কোন সমাধান নেই..??
4,2017-12-20,A Google user,0,good
4,2017-05-06,Hossain Ahamed,0,Better
4,2017-11-13,Mohammad Opu Mustafa,0,More reliable and good fitness vehicle are connect before checking it.
4,2018-02-14,Abu Mursalin Fahin,2,Must need a option like Uberpool
4,2018-07-29,Afik Hasan Rafeen,1,Very good and convenient
4,2018-06-17,Sazid Sporsho,6,System vallagse though kokhono order Kori nai.
4,2018-02-22,A Google user,0,very good initiative as a native one. hery handy and useful app!
4,2018-01-07,Abdullah Al Muhaimin,0,The map should be more updated.
4,2017-07-16,Milton Atik,0,Good Good
4,2018-05-26,A Google user,0,Good
4,2018-01-07,Md. Sharifuzzaman,1,it's good
4,2018-07-13,A Google user,0,I think it is very much important
4,2018-05-30,A Google user,0,nice
4,2017-12-14,Sakib Reza,0,Nice
4,2018-02-15,Tahiat Nawal,6,Can I get female  bike riders?Please reply early
4,2018-06-16,Mikath Chowdhury,0,"I have been using Pathao since it's beginning in Sylhet. But in recent days 
i've noticed that many of your riders don't provide helmets to us and 
majority of them don't even have a one for them. That's a little bit 
concerning about our safety....."
4,2018-05-06,Zahidul H. Tipu,3,Good service ! And please add Review option for Pathao Foods.
4,2018-05-14,Shafi BinFaisal,1,It's a blessing to BangladeshI people
4,2018-08-07,Gourav Dey,3,"Liked this app. Its pretty handy to use. Something I would suggest the team 
- - I use the app in chittagong and I have discount coupons that I could 
use in Chittagong, but when I visited Dhaka, I couldn't use the coupons, 
those discounts should be valied for every city, please figure this out. - ...Full ReviewLiked this app. Its pretty handy to use. Something I would suggest the team 
- - I use the app in chittagong and I have discount coupons that I could 
use in Chittagong, but when I visited Dhaka, I couldn't use the coupons, 
those discounts should be valied for every city, please figure this out. - 
when I asked my friend to hire me a ride and we are in different location, 
when he change the both met point and destination point, the app didn't 
work properly, please fix it. Thank you."
4,2018-01-07,Shihab Mahmud,0,Quite nice...
4,2018-04-28,Abdul Hamid,0,"The service is good.. but not available in timely service.. and too much 
costly for one.."
4,2018-05-07,Aamanullah Aaman,6,"They are taking long to respond. Some time they recv the call but he know I 
am going that way then you may good feedback.. carrier says sorry sir I am 
not going there . So I cancel those and request again. There are 20 minutes 
loss. Pls see all this matter ."
4,2018-06-23,Freetoplaymusic,94,Disliked it when I first used it but it gets better and better
4,2018-07-20,Aziz 2013,0,I have not enough idea but is is usefull...
4,2018-06-20,Rasedul Hasan Masum,0,Good but need some works on GPS n navigation
4,2018-01-07,A Google user,0,"I really enjoy every ride very much. They are responsive. And new features 
should be include so that we will get new experience. Best of luck."
4,2018-04-29,A Google user,4,nice experience
4,2018-02-14,A Google user,2,I like this app
4,2018-06-24,A Google user,14,"This app is literally handy for the commuters in all available cities. 2 
things I must mention : the fare for motorbike and parcel is too high, & 
some rude and whining drivers do not seem to be disciplined yet."
4,2018-01-07,Syed Al-Nahian,0,Till now good
4,2018-09-25,Tanjim Hossain,16,লোকেশন জ্বামেলা করে বেশি।উবার এ আমার পিক আপ পয়েন্ট টা নিজে নিজে অনেক দ্রুত বের করে দেয় কিন্তু পাঠাও সেটা করতে পারে না।
4,2018-01-07,Abir Hossain,1,It's good and cheap way to get around Dhaka
4,2018-06-13,Walid Mahmud,0,It is best but I think more best if it use google map's style map😜
4,2018-03-30,Md. Sakibul Islam Wami,4,Helpful...love it
4,2018-05-22,Nowroj Ahmed,1,"Good, only map could be more accurate"
4,2017-10-16,A Google user,0,good
4,2018-07-07,Ashik Rahman,0,"Some time i get promo code when i use this code as following procedure then 
the app replies invalid code etc......"
4,2018-06-07,Dacca Originals,0,much happy with food service. thanks pathao.
4,2017-07-24,"শূন্য ,",1,kivabe kaj korbo aita diya vai
4,2018-12-03,Abdussattar Khan,0,This is my own photo with my son.
4,2018-07-18,max pro,0,it's really good.👌
4,2017-07-19,Moinul Islam,0,A great attemt indeed. Service is awwsome and the app is well maintained. Really love the idea
4,2018-01-05,Sadatul islam Sadat,3,"Delivery location should be improved,can't set my address properly even 
after trying several times"
4,2018-05-24,Jewel Choudhury,0,"Now start pathao medicine....I think u can rock...as u have total 
infrastructure"
4,2018-06-13,Dk Roy,1,worst Mapping
4,2018-10-05,Md. Ashaduzzaman,3,availability is the key in this service and pathao managing it nicely
4,2018-08-07,Anupam Akib,1,"Good service no doubt. But you have to improve the app. So many bugs are 
there. We need a smoth app like UBER. Thanks"
4,2018-11-02,A Google user,1,Awesome Best of luck 👍
4,2018-06-23,Md. Ehsan Tahmid Khan,4,"জঘন্য! আশপাশের বাইক, গাড়ি ম্যাপে দেখায় না। ড্রাইভার এলাও করলেও সার্চিং 
দেখাতে থাকে। ড্রাইভার কল না দেয়া পর্যন্ত বুঝা যায় না যে রাইড পেয়েছি না 
পাওয়া যায় না। দয়া করে ঠিক করুন।"
4,2018-07-02,Abdullah Al Miraj 1602073,7,it was useful
4,2018-11-05,A Google user,1,বিভিন্ন ধরনের বাইক এর অপশন থাকা উচিৎ।
4,2018-05-15,Sahib Uddin Ahmed Shoron,1,Easier faster and cheaper way to move around the city
4,2018-07-28,A Google user,0,good apps
4,2017-11-28,kms Tinku,0,Lets see
4,2018-04-26,Shakil Ahmed,5,Most of bicks are very old
4,2018-07-27,A Google user,0,It's nice...
4,2018-02-06,A Google user,0,Ride private car Badda to airport
4,2018-06-23,A Google user,0,Helping the people and also a easy way to make money...
4,2018-09-06,A.K. H,5,I'm enjoying
4,2018-07-19,Jubaer Alam,0,"মাঝে মধ্যেই বাইক স্বল্পতা থাকে। খুব দরকারের সময় বেশ কয়েকবার আমি রাইড খুঁজে 
পাই নাই। আর দয়া করে ডিসকাউন্ট দিয়ে ভাড়া না কমিয়ে স্থায়ীভাবে ভাড়া কমানোর 
ব্যবস্থা করেন।"
4,2018-06-07,Mahmudul Alam Zisan,0,Fix your bugs before you start wasting money on other stuff
4,2018-06-28,Abu Hasan,0,Honestly go ahead ...
4,2018-01-07,MD Shahadat Hossain,0,It's great
4,2018-02-07,Shafi Sami,0,It's good
4,2018-03-24,Mirman Sadik,0,essential things for the people who lives in a crowded city like Dhaka.
4,2017-06-06,A Google user,0,Please improve pathao app with courier service
4,2018-09-07,nabil mukhar,1,"Driver's and vehicle information should be more specified sometimes it 
becomes difficult to identify the vehicle many of us have knowledge about 
model number of the vehicle. I hope you guys will work on this."
4,2018-05-30,Imtiaz Ali Prodhan,1,"Great app with minor glitches. But love the way they keep on updating the 
app to make it more user friendly. Kudos Team Pathao."
4,2017-08-31,Omar Ibtesam,5,Chittagongians need Pathao urgently. Please try to bring Pathao in Chittagong ASAP
4,2018-02-19,Nowrin Nusrat,0,"Pathao food service is really good, Got my food delivered perfectly. But they need to improve the Car service as most of the time they took too much time to respond in car requests."
4,2018-03-31,Khan Ashif Ur Rahman,0,Promo codes don't work often. Please fix the issue.
4,2018-11-01,Nipa Das Gupta,0,Hmm good App..
4,2018-05-30,MD. HASAN MORSHED AL MAMUN,1,Ok
4,2018-01-19,Md. Rahman,0,Everything is almost ok. The app should be more fast. Sometimes it doesn't show clear information about ride.
4,2018-09-01,Kazi Moyeen Anisul,7,The app is not working Version 2.3.1
4,2018-08-01,OSMAN GONI,9,Pathao is very good service in Bangladesh specialy in Dhaka city.... Long live to   pathao
4,2017-02-25,Sumon Barai,0,হাপি
4,2018-02-13,Lakshman Kumar,0,Lakshman Kumar
4,2018-05-18,Shopon ali,0,ttttbnv
4,2017-06-04,Hera Moshur,0,woo
4,2017-01-11,Tamal Alahi,3,"যাত্রীদের ব্যক্তিগত হেলমেট ও রেইনকোর্ট  রাখা উচিত । মূর্খের মত, আরেক জনের ইউস করা হেলমেট ও রেইনকোর্ট চাওয়া ঠিক নয়। প্রত্যেকেরই সাস্থসচেতন হওয়া উচিত ।"
4,2017-04-20,Bappy Lahiri,0,It's good time saver
4,2017-01-07,Shefat Jahan,1,the app is good. I used it several times. But I want check my fare receipts anytime after the ride.  hope you make more improvement in your service in near future.
4,2018-01-17,Roman Molla,3,good idea..........valo
4,2018-07-20,Tonmoy Chakraborty,2,more upgrade aree needed..
4,2017-07-24,A Google user,0,good enough
4,2017-11-17,Md. Asadullahil Galib Fardin,0,Keep up the good work....
4,2018-06-01,Mohammad Noman,5,Reduce the rent
4,2017-09-27,Md Imran mahamud,1,fast  timee check it
4,2018-07-18,IMRAN NAZIR EMON,2,Maps should updated. Hard to find out a location.
4,2017-04-21,A Google user,0,Amazing step
4,2017-12-14,A Google user,0,It is great
4,2017-04-04,Faisal Ahamed,0,nice service for dhaka city
4,2018-04-17,Jubair Sami,0,Awesome App
4,2017-06-19,Sajid Khan,0,"4 Star because it eases to reach my destination but most often when I try to reach my home,The bikers accept my requests but then cancelled those. Some even pick up my request and even come to pick me up,but after vetting learnt the destination, the say""Vai! Oikhane gele ar return korar time a jatri...Full Review4 Star because it eases to reach my destination but most often when I try to reach my home,The bikers accept my requests but then cancelled those. Some even pick up my request and even come to pick me up,but after vetting learnt the destination, the say""Vai! Oikhane gele ar return korar time a jatri pabo na"". It is really irritating!"
4,2017-07-16,Saifullah Al Tareq,1,I'm from Barisal. I think it's a very good initiative. But when will it start all over Bangladesh(In other cities)?
4,2017-03-29,Daud Arafath,3,a 2nd hemet for passengers is required
4,2017-11-27,Abdur Rahim Tuhin,3,Pathao Service ti sylhet e kobe theke shuru hobe?
4,2018-04-03,AL Muhtasim,0,Average
4,2017-10-06,Siam,0,Price is too high thought
4,2017-04-24,Hasinul Islam,0,Service: Great! App: not so much..
4,2017-11-27,Ashikur Rasul,3,Need to fix some issues. Over all great app. Made my life easier.
4,2017-11-17,Niamat Sarder,9,Need some more ugrade 🤗
4,2017-09-06,Mamudul Hassan,0,App is good but fare iss little bit higher
4,2017-10-19,A Google user,2,দামটা বেশি আরও কম থাকলে ভাল হত এবং আশাকরি  সবাই যেত চাইত 😊
4,2017-04-16,Tipu Sultan Eiko,0,please update app
4,2017-11-28,Ahasan Russell,3,Improve GPS system.
4,2017-12-12,Abu sayed Sayem,2,everyday good service and best way
4,2017-04-23,Ahsan Faruk,1,Good.But sometimes bike condition  is bad
4,2017-05-12,Tanim,1,get a specific map.misses many places
4,2017-09-06,Muktar Morshed,0,Need improvements
4,2017-08-12,MD MAHABUB ALOM,0,Map doesn't work properly. Need to upgrade.
4,2017-10-24,fahim al farhan,4,"আমার কাছে ভাড়াটা একটু বেশি মনে হয়েছে।ভাড়াটা একটু কমালে আমার মনে হয় সবাই এটার প্রতি আরো আগ্রহী হবে।আর এপে অনেক সমস্যা আছে।উবারে যেরকম আশেপাশের গাড়িগুলোর অবস্থান দেখা যায় সেই সিস্টেম করলে ভালো হবে,যেন আশেপাশের বাইকারদের অবস্থান দেখা যায়।আর ম্যাপের লোকেটর স্মুথ না।এপের মধ্যে ভালো ফিচার যুক্ত করার চেষ্ট...Full Reviewআমার কাছে ভাড়াটা একটু বেশি মনে হয়েছে।ভাড়াটা একটু কমালে আমার মনে হয় সবাই এটার প্রতি আরো আগ্রহী হবে।আর এপে অনেক সমস্যা আছে।উবারে যেরকম আশেপাশের গাড়িগুলোর অবস্থান দেখা যায় সেই সিস্টেম করলে ভালো হবে,যেন আশেপাশের বাইকারদের অবস্থান দেখা যায়।আর ম্যাপের লোকেটর স্মুথ না।এপের মধ্যে ভালো ফিচার যুক্ত করার চেষ্টা করুন।"
4,2018-05-04,A Google user,0,thank
4,2017-01-04,Syed Safwan,3,Great service. Only passenger's helmet issue. Otherwise totally satisfied with the ride.
4,2017-04-22,Ryan Fardin Sakib,0,The service is amazing. But the app has some minor bugs.
4,2018-06-01,jonaed noman,0,গাড়ি পাওয়া যায়না.....গাড়ি খুজতে খুজতে এমবি শেষ
4,2017-04-06,A Google user,1,Thank. Nice app
4,2017-03-30,Sharmin Sweetie,7,can girls get safe ride?
4,2017-05-12,A Google user,1,Need lots of improvement to this app.
4,2018-01-19,S M Raisul Islam,3,Very useful service in Dhaka context......kudos
4,2018-05-01,Wining Team,0,"Support service are totally unexpected and worst, common dialogue . no action.. Please clarify."
4,2018-10-04,Md Fahimul Islam,0,Nice service.
4,2018-01-20,Abdus Salam,0,Nice app
4,2017-12-30,Umar Faruk,9,Great concept but the app is slow and takes very long to find rider. Price is also quite high now.
4,2017-07-30,Tonmoy paul Joyanta,1,Need to improve more & more.
4,2018-10-07,Md Khorshed,0,Good helping
4,2017-06-10,Abdur Rahman,4,Digital era digital system. Thanks pathao for give us best service.
4,2018-10-07,kamal hossein,0,All the best
4,2017-07-02,Md. Saiful Islam,3,"Idea is very good. Application itself still has various area to improve. Like available bikes should show on map, approximate amount of fare to go selected destination etc."
4,2017-11-13,A Google user,0,Just good
4,2017-02-23,Rumman Chowdhury,0,The fare need to compete with Cng.  Per km 12 is high. per min 1tk is too much. need to improve the app. if possible non cash pmt will be appreciable.
4,2017-03-09,blind love,0,Please get it soon for BsL-rs
4,2018-01-30,Chandni Priya,0,Good app
4,2018-02-23,Kd Shafi,1,Nice.
4,2017-02-26,Tayam Ahmed Chowdhury,6,Increased Charge is not buyable . booking charge and per minute is excessive.
4,2017-06-20,Shihab Shahriar,1,Good
4,2017-02-16,Sharfuddin Hussain,12,প্রতি মিনিট এক টাকা অনেক বেশি হয়ে যাচ্ছে। আর প্রতি কি.মি ১২ টাকা না হয়ে ১০ টাকা ঠিক ছিল। Base fare ২৫ ঠিক আচ্ছে। ভাড়ার দিক থেকে সিএনজি এর সমান হলে আমাদের জন্য তা লাভ জনক হচ্ছে না।
4,2017-12-29,Md. Ariful Islam,2,MAP should be updated in Real time.
4,2018-11-06,K M Tamim Jobayer,0,Easy journey
4,2018-01-16,Robiul Islam,0,nace
4,2017-12-22,A Google user,0,It is necessary
4,2018-06-28,Faizul Hoque Fahim,0,Its Good
4,2018-02-23,Younus khan,1,Good
4,2018-03-29,Ayan Biswas,0,its great
4,2017-01-31,Zahid Hasan Shuvo,1,সার্ভিস অবশ্যই ভালো। তবে এ্যাপে আনুমানিক ভাড়া কত হবে তা আগে থেকে জানার ব্যাবস্থা নেই। পিক ও ড্রপ এর মোট দুরুত্ব কত সেটা জানার ব্যাবস্থা নেই। প্লিজ এগুলো এ্যাড করুন।
4,2017-12-01,Shah Md. Takvir,4,Service is good but app needs to be improved The app has huge improvement scope
4,2018-01-31,Masudur Rahman,1,Good work.
4,2018-01-24,Salvi Khalil,2,Can't find the current destination
4,2017-05-18,A Google user,0,so nice
4,2017-01-15,Saad Khan,3,A blessing for lone commuters like myself
4,2017-07-22,Mahir Faisal,59,"You need to upgrade your map. Otherwise the service is really great. Also, it'd be very good if the app would show the nearest Biker like Uber and we wouldn't have to be uncertain whether we will get a rider close to us or not."
4,2017-05-31,brown fish,0,its. a.  great apps
4,2018-05-14,mogdha pal,0,good at all
4,2018-01-19,Adnan Iqbal,1,This app was working fine. But after the new update the app does not show any map neither takes any input in the destination and pickup fields. Please fix it. We truly rely upon pathao.
4,2018-07-30,Salman Maestro,1,Their service is good but the car availability should be increased soon
4,2018-02-15,Shahriar Sakib,0,good app
4,2017-06-28,Sadi Mohammad Hridoy,1,It is high time you should introduce e-wallet in pathao.
4,2018-07-20,Guddu Guddu,5,often it becomes crazy
